Year,Trial,Cultivar,State,TMT,Rep,Orig_tmt,DOY,Spikes,Plants,Disease_Control,Response_ratio,tResponse_ratio,MOA,Treat
2018,31,Cascade,Oregon,31J,4,J,163/164,2.875,9,0.561436961,0.438563039,0.157928898,.,Treated
2018,31,Cascade,Oregon,31J,5,J,163/164,3.2222,9,0.768000115,0.231999885,0.090610667,.,Treated
2018,31,Cascade,Oregon,31K,1,K,163/164,15.1111,9,-1.125001758,2.125001758,0.494850266,.,Treated
2018,31,Cascade,Oregon,31K,2,K,163/164,12.8888,9,-1.188697188,2.188697188,0.503613279,.,Treated
2018,31,Cascade,Oregon,31K,3,K,163/164,4.8888,9,0.13088,0.86912,0.271637185,.,Treated
2018,31,Cascade,Oregon,31K,4,K,163/164,3.4444,9,0.474578598,0.525421402,0.183389835,.,Treated
2018,31,Cascade,Oregon,31K,5,K,163/164,5.2222,9,0.623999194,0.376000806,0.138618688,.,Treated
2018,31,Cascade,Oregon,31L,1,L,163/164,7.1111,9,0,1,0.301029996,Non-treated,Non-treated
2018,31,Cascade,Oregon,31L,2,L,163/164,5.8888,9,0,1,0.301029996,Non-treated,Non-treated
2018,31,Cascade,Oregon,31L,3,L,163/164,5.625,9,0,1,0.301029996,Non-treated,Non-treated
2018,31,Cascade,Oregon,31L,4,L,163/164,6.5555,9,0,1,0.301029996,Non-treated,Non-treated
2018,31,Cascade,Oregon,31L,5,L,163/164,13.8888,9,0,1,0.301029996,Non-treated,Non-treated
2019,32,Cascade,Oregon,32A,1,A,149,1.5555,9,0.66667381,0.33332619,0.12493641,.,Treated
2019,32,Cascade,Oregon,32A,2,A,149,8.1111,9,-2.6500315,3.6500315,0.667455895,.,Treated
2019,32,Cascade,Oregon,32A,3,A,149,11.2222,9,-1.348870796,2.348870796,0.524898392,.,Treated
2019,32,Cascade,Oregon,32A,4,A,149,7.8888,9,0.453850627,0.546149373,0.189251449,.,Treated
2019,32,Cascade,Oregon,32A,5,A,149,5.3333,9,0.489362721,0.510637279,0.179160198,.,Treated
2019,32,Cascade,Oregon,32B,1,B,149,7.2222,9,-0.547636395,1.547636395,0.406137444,.,Treated
2019,32,Cascade,Oregon,32B,2,B,149,6.2222,9,-1.800018,2.800018,0.579785654,.,Treated
2019,32,Cascade,Oregon,32B,3,B,149,3.4444,9,0.279067334,0.720932666,0.235763878,.,Treated
2019,32,Cascade,Oregon,32B,4,B,149,7,9,0.515383124,0.484616876,0.171614393,.,Treated
2019,32,Cascade,Oregon,32B,5,B,149,9.6666,9,0.07447053,0.92552947,0.28455017,.,Treated
2019,32,Cascade,Oregon,32C,1,C,149,3,9,0.357133673,0.642866327,0.215602228,.,Treated
2019,32,Cascade,Oregon,32C,2,C,149,1.3333,9,0.400009,0.599991,0.20411754,.,Treated
2019,32,Cascade,Oregon,32C,3,C,149,3.1111,9,0.348828934,0.651171066,0.21779207,.,Treated
2019,32,Cascade,Oregon,32C,4,C,149,8.2222,9,0.430769018,0.569230982,0.195686874,.,Treated
2019,32,Cascade,Oregon,32C,5,C,149,3,9,0.712764735,0.287235265,0.109657929,.,Treated
2019,32,Cascade,Oregon,32D,1,D,149,5.5555,9,-0.190481293,1.190481293,0.340539549,.,Treated
2019,32,Cascade,Oregon,32D,2,D,149,1.4444,9,0.3500135,0.6499865,0.217480391,.,Treated
2019,32,Cascade,Oregon,32D,3,D,149,4.2222,9,0.116269335,0.883730665,0.275018808,.,Treated
2019,32,Cascade,Oregon,32D,4,D,149,6.4444,9,0.553847858,0.446152142,0.160213985,.,Treated
2019,32,Cascade,Oregon,32D,5,D,149,6.5555,9,0.372343074,0.627656926,0.211562871,.,Treated
2019,32,Cascade,Oregon,32E,1,E,149,2.3333,9,0.5,0.5,0.176091259,.,Treated
2019,32,Cascade,Oregon,32E,2,E,149,1.6666,9,0.2500225,0.7499775,0.243032465,.,Treated
2019,32,Cascade,Oregon,32E,3,E,149,12.3333,9,-1.581430395,2.581430395,0.554056515,.,Treated
2019,32,Cascade,Oregon,32E,4,E,149,15.1111,9,-0.046156296,1.046156296,0.310938804,.,Treated
2019,32,Cascade,Oregon,32E,5,E,149,11.2222,9,-0.07447053,1.07447053,0.31690727,.,Treated
2019,32,Cascade,Oregon,32F,1,F,149,18.1111,9,-2.881005443,3.881005443,0.688509292,.,Treated
2019,32,Cascade,Oregon,32F,2,F,149,5.6666,9,-1.5499955,2.5499955,0.550227803,.,Treated
2019,32,Cascade,Oregon,32F,3,F,149,12.8888,9,-1.69769973,2.69769973,0.567931642,.,Treated
2019,32,Cascade,Oregon,32F,4,F,149,9.5555,9,0.338463349,0.661536651,0.220509926,.,Treated
2019,32,Cascade,Oregon,32F,5,F,149,7.5555,9,0.276597986,0.723402014,0.236386596,.,Treated
2019,32,Cascade,Oregon,32G,1,G,149,1.4444,9,0.690481293,0.309518707,0.117111707,.,Treated
2019,32,Cascade,Oregon,32G,2,G,149,2.7777,9,-0.2499775,1.2499775,0.352178175,.,Treated
2019,32,Cascade,Oregon,32G,3,G,149,6.7777,9,-0.418611466,1.418611466,0.383566107,.,Treated
2019,32,Cascade,Oregon,32G,4,G,149,9,9,0.37692116,0.62307884,0.210339616,.,Treated
2019,32,Cascade,Oregon,32G,5,G,149,8.8888,9,0.148941059,0.851058941,0.267420248,.,Treated
2019,32,Cascade,Oregon,32H,1,H,149,2.4444,9,0.476192517,0.523807483,0.182930102,.,Treated
2019,32,Cascade,Oregon,32H,2,H,149,3.8888,9,-0.7499775,1.7499775,0.43932914,.,Treated
2019,32,Cascade,Oregon,32H,3,H,149,10.4444,9,-1.186072797,2.186072797,0.503255695,.,Treated
2019,32,Cascade,Oregon,32H,4,H,149,7.7777,9,0.461542189,0.538457811,0.187085591,.,Treated
2019,32,Cascade,Oregon,32H,5,H,149,6.6666,9,0.361705794,0.638294206,0.214391895,.,Treated
2019,32,Cascade,Oregon,32I,1,I,149,1.7777,9,0.619058844,0.380941156,0.140175173,M1,Treated
2019,32,Cascade,Oregon,32I,2,I,149,5,9,-1.2500225,2.2500225,0.511886368,M1,Treated
2019,32,Cascade,Oregon,32I,3,I,149,4.4444,9,0.069761601,0.930238399,0.285610951,M1,Treated
2019,32,Cascade,Oregon,32I,4,I,149,16,9,-0.107695716,1.107695716,0.323807913,M1,Treated
2019,32,Cascade,Oregon,32I,5,I,149,12.2222,9,-0.170215618,1.170215618,0.336502885,M1,Treated
2019,32,Cascade,Oregon,32J,1,J,149,1.3333,9,0.714288776,0.285711224,0.109143435,.,Treated
2019,32,Cascade,Oregon,32J,2,J,149,4.8888,9,-1.199982,2.199982,0.505147535,.,Treated
2019,32,Cascade,Oregon,32J,3,J,149,1.5555,9,0.674424932,0.325575068,0.122404327,.,Treated
2019,32,Cascade,Oregon,32J,4,J,149,9.5555,9,0.338463349,0.661536651,0.220509926,.,Treated
2019,32,Cascade,Oregon,32J,5,J,149,4.3333,9,0.585107809,0.414892191,0.15072335,.,Treated
2019,32,Cascade,Oregon,32J,1,K,149,1.3333,9,0.714288776,0.285711224,0.109143435,.,Treated
2019,32,Cascade,Oregon,32J,2,K,149,1.5555,9,0.300018,0.699982,0.230444323,.,Treated
2019,32,Cascade,Oregon,32J,3,K,149,11.3333,9,-1.372124662,2.372124662,0.527903621,.,Treated
2019,32,Cascade,Oregon,32J,4,K,149,4,9,0.723076071,0.276923929,0.106165026,.,Treated
2019,32,Cascade,Oregon,32J,5,K,149,7.4444,9,0.287235265,0.712764735,0.233697712,.,Treated
2019,32,Cascade,Oregon,32L,1,L,149,4.6666,9,0,1,0.301029996,Non-treated,Non-treated
2019,32,Cascade,Oregon,32L,2,L,149,2.2222,9,0,1,0.301029996,Non-treated,Non-treated
2019,32,Cascade,Oregon,32L,3,L,149,4.7777,9,0,1,0.301029996,Non-treated,Non-treated
2019,32,Cascade,Oregon,32L,4,L,149,14.4444,9,0,1,0.301029996,Non-treated,Non-treated
2019,32,Cascade,Oregon,32L,5,L,149,10.4444,9,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33A,1,A,169,31.2857,7,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33A,2,A,169,37.1428,7,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33A,3,A,169,32,7,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33A,4,A,169,28.5714,7,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33A,5,A,169,22.7142,7,0,1,0.301029996,Non-treated,Non-treated
2019,33,Nugget,Oregon,33B,1,B,169,8.8571,7,0.716896218,0.283103782,0.108261785,33,Treated
2019,33,Nugget,Oregon,33B,2,B,169,12.2857,7,0.669230645,0.330769355,0.124102791,33,Treated
2019,33,Nugget,Oregon,33B,3,B,169,15.2857,7,0.522321875,0.477678125,0.169579844,33,Treated
2019,33,Nugget,Oregon,33B,4,B,169,10.2857,7,0.64000014,0.35999986,0.133538864,33,Treated
2019,33,Nugget,Oregon,33B,5,B,169,6.1428,7,0.729561244,0.270438756,0.103953734,33,Treated
2019,33,Nugget,Oregon,33C,1,C,169,4.1428,7,0.867581675,0.132418325,0.054006889,33,Treated
2019,33,Nugget,Oregon,33C,2,C,169,4.5714,7,0.876923657,0.123076343,0.050409279,33,Treated
2019,33,Nugget,Oregon,33C,3,C,169,4.4285,7,0.861609375,0.138390625,0.056291311,33,Treated
2019,33,Nugget,Oregon,33C,4,C,169,4.5714,7,0.84000084,0.15999916,0.064457675,33,Treated
2019,33,Nugget,Oregon,33C,5,C,169,2.5714,7,0.886793283,0.113206717,0.046575818,33,Treated
2019,33,Nugget,Oregon,33D,1,D,169,3,7,0.904109545,0.095890455,0.039767144,33,Treated
2019,33,Nugget,Oregon,33D,2,D,169,6.7142,7,0.819232799,0.180767201,0.072164281,33,Treated
2019,33,Nugget,Oregon,33D,3,D,169,6.1428,7,0.8080375,0.1919625,0.076262592,33,Treated
2019,33,Nugget,Oregon,33D,4,D,169,16.7142,7,0.415002415,0.584997585,0.200028605,33,Treated
2019,33,Nugget,Oregon,33D,5,D,169,5.4285,7,0.761008532,0.238991468,0.093068316,33,Treated
2019,33,Nugget,Oregon,33E,1,E,169,0.7142,7,0.977171679,0.022828321,0.009802745,43,Treated
2019,33,Nugget,Oregon,33E,2,E,169,1.2857,7,0.965384947,0.034615053,0.014778793,43,Treated
2019,33,Nugget,Oregon,33E,3,E,169,0.5714,7,0.98214375,0.01785625,0.007686448,43,Treated
2019,33,Nugget,Oregon,33E,4,E,169,1.7142,7,0.94000294,0.05999706,0.025304661,43,Treated
2019,33,Nugget,Oregon,33E,5,E,169,0.8571,7,0.962265895,0.037734105,0.01608609,43,Treated
2019,33,Nugget,Oregon,33F,1,F,169,1.8571,7,0.940640612,0.059359388,0.02504332,49_40,Treated
2019,33,Nugget,Oregon,33F,2,F,169,1,7,0.973076882,0.026923118,0.011537931,49_40,Treated
2019,33,Nugget,Oregon,33F,3,F,169,2.1428,7,0.9330375,0.0669625,0.028149156,49_40,Treated
2019,33,Nugget,Oregon,33F,4,F,169,0.8571,7,0.97000147,0.02999853,0.012836605,49_40,Treated
2019,33,Nugget,Oregon,33F,5,F,169,0.7142,7,0.968557114,0.031442886,0.013445185,49_40,Treated
2019,33,Nugget,Oregon,33G,1,G,169,9.8571,7,0.684932733,0.315067267,0.118947968,33,Treated
2019,33,Nugget,Oregon,33G,2,G,169,11.7142,7,0.684617207,0.315382793,0.119052156,33,Treated
2019,33,Nugget,Oregon,33G,3,G,169,19.1428,7,0.4017875,0.5982125,0.203634523,33,Treated
2019,33,Nugget,Oregon,33G,4,G,169,14.8571,7,0.48000098,0.51999902,0.181843308,33,Treated
2019,33,Nugget,Oregon,33G,5,G,169,4.5714,7,0.798742637,0.201257363,0.079636063,33,Treated
2019,33,Nugget,Oregon,33H,1,H,169,5.8333,7,0.813547403,0.186452597,0.074250391,33,Treated
2019,33,Nugget,Oregon,33H,2,H,169,5.4285,7,0.853847852,0.146152148,0.059242273,33,Treated
2019,33,Nugget,Oregon,33H,3,H,169,12.8571,7,0.598215625,0.401784375,0.146681215,33,Treated
2019,33,Nugget,Oregon,33H,4,H,169,5,7,0.824999825,0.175000175,0.070037931,33,Treated
2019,33,Nugget,Oregon,33H,5,H,169,2,7,0.911949353,0.088050647,0.036649112,33,Treated
2019,33,Nugget,Oregon,33I,1,I,169,7,7,0.776255606,0.223744394,0.087690715,49_40,Treated
2019,33,Nugget,Oregon,33I,2,I,169,5.4285,7,0.853847852,0.146152148,0.059242273,49_40,Treated
2019,33,Nugget,Oregon,33I,3,I,169,3.7142,7,0.88393125,0.11606875,0.047690948,49_40,Treated
2019,33,Nugget,Oregon,33I,4,I,169,5.5,7,0.807499807,0.192500193,0.076458458,49_40,Treated
2019,33,Nugget,Oregon,33I,5,I,169,3.8571,7,0.830189925,0.169810075,0.068115357,49_40,Treated
2019,33,Nugget,Oregon,33J,1,J,169,0,7,1,0,0,40,Treated
2019,33,Nugget,Oregon,33J,2,J,169,0.2857,7,0.992308065,0.007691935,0.003327783,40,Treated
2019,33,Nugget,Oregon,33J,3,J,169,4.8571,7,0.848215625,0.151784375,0.061371183,40,Treated
2019,33,Nugget,Oregon,33J,4,J,169,1,7,0.964999965,0.035000035,0.014940364,40,Treated
2019,33,Nugget,Oregon,33J,5,J,169,1.1428,7,0.94968786,0.05031214,0.021318385,40,Treated
2019,34,Nugget,Oregon,34A,1,A,155,0.1428,7,0,1,0.301029996,Non-treated,Non-treated
2019,34,Nugget,Oregon,34A,2,A,155,0.1428,7,0,1,0.301029996,Non-treated,Non-treated
2019,34,Nugget,Oregon,34A,3,A,155,0.2857,7,0,1,0.301029996,Non-treated,Non-treated
2019,34,Nugget,Oregon,34B,1,B,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34B,2,B,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34B,3,B,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34C,1,C,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34C,2,C,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34C,3,C,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34D,1,D,155,0,7,1,0,0,.,Treated
2019,34,Nugget,Oregon,34D,2,D,155,0.1428,7,0,1,0.301029996,.,Treated
2019,34,Nugget,Oregon,34D,3,D,155,0.1428,7,0.500175009,0.499824991,0.176040586,.,Treated
2020,35,Nugget,Oregon,35A,1,A,160,139.2857,7,0,1,0.301029996,Non-treated,Non-treated
2020,35,Nugget,Oregon,35A,2,A,160,172,7,0,1,0.301029996,Non-treated,Non-treated
2020,35,Nugget,Oregon,35A,3,A,160,118.8571,7,0,1,0.301029996,Non-treated,Non-treated
2020,35,Nugget,Oregon,35A,4,A,160,127,7,0,1,0.301029996,Non-treated,Non-treated
2020,35,Nugget,Oregon,35A,5,A,160,188.7142,7,0,1,0.301029996,Non-treated,Non-treated
2020,35,Nugget,Oregon,35B,1,B,160,84.4285,7,0.393846604,0.606153396,0.20578702,.,Treated
2020,35,Nugget,Oregon,35B,2,B,160,91.1428,7,0.4701,0.5299,0.184663045,.,Treated
2020,35,Nugget,Oregon,35B,3,B,160,50.1428,7,0.578125329,0.421874671,0.152861318,.,Treated
2020,35,Nugget,Oregon,35B,4,B,160,62,7,0.511811024,0.488188976,0.172658083,.,Treated
2020,35,Nugget,Oregon,35B,5,B,160,22.4285,7,0.881150968,0.118849032,0.04877149,.,Treated
2020,35,Nugget,Oregon,35C,1,C,160,86.2857,7,0.38051286,0.61948714,0.209377504,U17,Treated
2020,35,Nugget,Oregon,35C,2,C,160,95.7142,7,0.443522093,0.556477907,0.192142961,U17,Treated
2020,35,Nugget,Oregon,35C,3,C,160,64,7,0.461538267,0.538461733,0.187086698,U17,Treated
2020,35,Nugget,Oregon,35C,4,C,160,82.7142,7,0.348707087,0.651292913,0.217824117,U17,Treated
2020,35,Nugget,Oregon,35C,5,C,160,88,7,0.533686389,0.466313611,0.166226866,U17,Treated
2020,35,Nugget,Oregon,35D,1,D,160,112.8571,7,0.189743814,0.810256186,0.25774004,11,Treated
2020,35,Nugget,Oregon,35D,2,D,160,142.2857,7,0.172757558,0.827242442,0.261796174,11,Treated
2020,35,Nugget,Oregon,35D,3,D,160,112.5714,7,0.052884514,0.947115486,0.289391711,11,Treated
2020,35,Nugget,Oregon,35D,4,D,160,72.7142,7,0.427447244,0.572552756,0.196605224,11,Treated
2020,35,Nugget,Oregon,35D,5,D,160,102.7142,7,0.455715574,0.544284426,0.188727292,11,Treated
2020,35,Nugget,Oregon,35E,1,E,160,121.5714,7,0.127179603,0.872820397,0.272496131,11,Treated
2020,35,Nugget,Oregon,35E,2,E,160,110.7142,7,0.356312791,0.643687209,0.215819176,11,Treated
2020,35,Nugget,Oregon,35E,3,E,160,64,7,0.461538267,0.538461733,0.187086698,11,Treated
2020,35,Nugget,Oregon,35E,4,E,160,69.5714,7,0.452193701,0.547806299,0.18971661,11,Treated
2020,35,Nugget,Oregon,35E,5,E,160,81.4285,7,0.568508888,0.431491112,0.155788656,11,Treated
2020,35,Nugget,Oregon,35F,1,F,160,82.8571,7,0.405128452,0.594871548,0.20272571,11,Treated
2020,35,Nugget,Oregon,35F,2,F,160,85.2857,7,0.504152907,0.495847093,0.174887202,11,Treated
2020,35,Nugget,Oregon,35F,3,F,160,118.4285,7,0.003606011,0.996393989,0.300246254,11,Treated
2020,35,Nugget,Oregon,35F,4,F,160,69.2857,7,0.454443307,0.545556693,0.18908494,11,Treated
2020,35,Nugget,Oregon,35F,5,F,160,78,7,0.586676572,0.413323428,0.150241558,11,Treated
2020,35,Nugget,Oregon,35G,1,G,160,125.8571,7,0.096410471,0.903589529,0.279573307,BM02,Treated
2020,35,Nugget,Oregon,35G,2,G,160,159,7,0.075581395,0.924418605,0.284299547,BM02,Treated
2020,35,Nugget,Oregon,35G,3,G,160,121.1742,7,-0.019494839,1.019494839,0.305242748,BM02,Treated
2020,35,Nugget,Oregon,35G,4,G,160,135.5714,7,-0.067491339,1.067491339,0.315443699,BM02,Treated
2020,35,Nugget,Oregon,35G,5,G,160,181.2857,7,0.039363757,0.960636243,0.292397026,BM02,Treated
2020,35,Nugget,Oregon,35H,1,H,160,124.1428,7,0.108718268,0.891281732,0.276756228,BM02,Treated
2020,35,Nugget,Oregon,35H,2,H,160,128.1428,7,0.254983721,0.745016279,0.241799483,BM02,Treated
2020,35,Nugget,Oregon,35H,3,H,160,116,7,0.02403811,0.97596189,0.295778564,BM02,Treated
2020,35,Nugget,Oregon,35H,4,H,160,101.4285,7,0.201350394,0.798649606,0.254946567,BM02,Treated
2020,35,Nugget,Oregon,35H,5,H,160,115.8571,7,0.386071106,0.613928894,0.207884397,BM02,Treated
2020,35,Nugget,Oregon,35I,1,I,160,87,7,0.375384551,0.624615449,0.210750579,49_4,Treated
2020,35,Nugget,Oregon,35I,2,I,160,105.4285,7,0.387043605,0.612956395,0.207622627,49_4,Treated
2020,35,Nugget,Oregon,35I,3,I,160,95.2857,7,0.198317139,0.801682861,0.255678347,49_4,Treated
2020,35,Nugget,Oregon,35I,4,I,160,67.4285,7,0.469066929,0.530933071,0.184956205,49_4,Treated
2020,35,Nugget,Oregon,35I,5,I,160,125.2857,7,0.336108782,0.663891218,0.22112493,49_4,Treated
2020,35,Nugget,Oregon,35J,1,J,160,96.2857,7,0.30871798,0.69128202,0.228216032,49_4,Treated
2020,35,Nugget,Oregon,35J,2,J,160,84.4285,7,0.509136628,0.490863372,0.173437845,49_4,Treated
2020,35,Nugget,Oregon,35J,3,J,160,76.2857,7,0.358172966,0.641827034,0.215327402,49_4,Treated
2020,35,Nugget,Oregon,35J,4,J,160,94.7142,7,0.254218898,0.745781102,0.241989788,49_4,Treated
2020,35,Nugget,Oregon,35J,5,J,160,88.2857,7,0.53217246,0.46782754,0.166675032,49_4,Treated
2020,35,Nugget,Oregon,35K,1,K,160,103.8571,7,0.254359206,0.745640794,0.241954882,4,Treated
2020,35,Nugget,Oregon,35K,2,K,160,85.2857,7,0.504152907,0.495847093,0.174887202,4,Treated
2020,35,Nugget,Oregon,35K,3,K,160,76.5714,7,0.355769239,0.644230761,0.215962769,4,Treated
2020,35,Nugget,Oregon,35K,4,K,160,97.7142,7,0.23059685,0.76940315,0.247826796,4,Treated
2020,35,Nugget,Oregon,35K,5,K,160,121.2857,7,0.357304856,0.642695144,0.215556973,4,Treated
2020,35,Nugget,Oregon,35L,1,L,160,88.8571,7,0.362051524,0.637948476,0.214300236,43,Treated
2020,35,Nugget,Oregon,35L,2,L,160,117.1428,7,0.318937209,0.681062791,0.225583935,43,Treated
2020,35,Nugget,Oregon,35L,3,L,160,80.5714,7,0.322115381,0.677884619,0.224762093,43,Treated
2020,35,Nugget,Oregon,35L,4,L,160,73.4285,7,0.421822835,0.578177165,0.198155755,43,Treated
2020,35,Nugget,Oregon,35L,5,L,160,123.5714,7,0.34519289,0.65480711,0.218747378,43,Treated
2020,36,Cascade,Oregon,36A,1,A,148,36.7777,9,0.215639982,0.784360018,0.251482483,.,Treated
2020,36,Cascade,Oregon,36A,2,A,148,48.8888,9,0.226714667,0.773285333,0.248778622,.,Treated
2020,36,Cascade,Oregon,36A,3,A,148,47.4444,9,0.410221221,0.589778779,0.201336696,.,Treated
2020,36,Cascade,Oregon,36A,4,A,148,34.4444,9,0.627404148,0.372595852,0.137542682,.,Treated
2020,36,Cascade,Oregon,36A,5,A,148,48.4444,9,0.035398688,0.964601312,0.29327443,.,Treated
2020,36,Cascade,Oregon,36B,1,B,148,41.6666,9,0.111374145,0.888625855,0.276145931,.,Treated
2020,36,Cascade,Oregon,36B,2,B,148,38.3333,9,0.393673425,0.606326575,0.205833844,.,Treated
2020,36,Cascade,Oregon,36B,3,B,148,41.3333,9,0.486187976,0.513812024,0.18007195,.,Treated
2020,36,Cascade,Oregon,36B,4,B,148,68.2222,9,0.262019116,0.737980884,0.240044995,.,Treated
2020,36,Cascade,Oregon,36B,5,B,148,67.7777,9,-0.349556571,1.349556571,0.370985906,.,Treated
2020,36,Cascade,Oregon,36C,1,C,148,41.7777,9,0.109004709,0.890995291,0.276690447,.,Treated
2020,36,Cascade,Oregon,36C,2,C,148,37.1111,9,0.413005242,0.586994758,0.200575492,.,Treated
2020,36,Cascade,Oregon,36C,3,C,148,47,9,0.415745534,0.584254466,0.19982494,.,Treated
2020,36,Cascade,Oregon,36C,4,C,148,36.4444,9,0.605769522,0.394230478,0.144334572,.,Treated
2020,36,Cascade,Oregon,36C,5,C,148,57.3333,9,-0.141592762,1.141592762,0.33073689,.,Treated
2020,36,Cascade,Oregon,36D,1,D,148,39,9,0.168244869,0.831755131,0.262867417,.,Treated
2020,36,Cascade,Oregon,36D,2,D,148,33,9,0.478031451,0.521968549,0.182405678,.,Treated
2020,36,Cascade,Oregon,36D,3,D,148,72.8888,9,0.093923256,0.906076744,0.280140383,.,Treated
2020,36,Cascade,Oregon,36D,4,D,148,34.4444,9,0.627404148,0.372595852,0.137542682,.,Treated
2020,36,Cascade,Oregon,36D,5,D,148,45.4444,9,0.095133228,0.904866772,0.279864606,.,Treated
2020,36,Cascade,Oregon,36E,1,E,148,32.8888,9,0.298578765,0.701421235,0.230811849,.,Treated
2020,36,Cascade,Oregon,36E,2,E,148,38.6666,9,0.388401542,0.611598458,0.207256843,.,Treated
2020,36,Cascade,Oregon,36E,3,E,148,36.8888,9,0.541437316,0.458562684,0.163925098,.,Treated
2020,36,Cascade,Oregon,36E,4,E,148,41,9,0.556490171,0.443509829,0.159419745,.,Treated
2020,36,Cascade,Oregon,36E,5,E,148,44.5555,9,0.112832572,0.887167428,0.275810432,.,Treated
2020,36,Cascade,Oregon,36F,1,F,148,61.5555,9,-0.312797512,1.312797512,0.364137611,.,Treated
2020,36,Cascade,Oregon,36F,2,F,148,38.6666,9,0.388401542,0.611598458,0.207256843,.,Treated
2020,36,Cascade,Oregon,36F,3,F,148,61.7777,9,0.232044741,0.767955259,0.24747127,.,Treated
2020,36,Cascade,Oregon,36F,4,F,148,37.5555,9,0.593750406,0.406249594,0.14806241,.,Treated
2020,36,Cascade,Oregon,36F,5,F,148,39.3333,9,0.216814476,0.783185524,0.25119653,.,Treated
2020,36,Cascade,Oregon,36G,1,G,148,49.6666,9,-0.059242292,1.059242292,0.313707449,.,Treated
2020,36,Cascade,Oregon,36G,2,G,148,41.2222,9,0.347979033,0.652020967,0.218015555,.,Treated
2020,36,Cascade,Oregon,36G,3,G,148,37.3333,9,0.53591176,0.46408824,0.165567252,.,Treated
2020,36,Cascade,Oregon,36G,4,G,148,43.2222,9,0.532451939,0.467548061,0.166592333,.,Treated
2020,36,Cascade,Oregon,36G,5,G,148,35.1111,9,0.300884868,0.699115132,0.230222808,.,Treated
2020,36,Cascade,Oregon,36H,1,H,148,38.3333,9,0.182463616,0.817536384,0.259483113,.,Treated
2020,36,Cascade,Oregon,36H,2,H,148,57.4444,9,0.091388784,0.908611216,0.280717472,.,Treated
2020,36,Cascade,Oregon,36H,3,H,148,36.2222,9,0.549723784,0.450276216,0.161450725,.,Treated
2020,36,Cascade,Oregon,36H,4,H,148,41.8888,9,0.546875744,0.453124256,0.162302752,.,Treated
2020,36,Cascade,Oregon,36H,5,H,148,37.7777,9,0.247788826,0.752211174,0.243586446,.,Treated
2020,36,Cascade,Oregon,36I,1,I,148,47.7777,9,-0.018957619,1.018957619,0.305127203,M1,Treated
2020,36,Cascade,Oregon,36I,2,I,148,34.1111,9,0.460456928,0.539543072,0.187391844,M1,Treated
2020,36,Cascade,Oregon,36I,3,I,148,31.4444,9,0.609116359,0.390883641,0.143290799,M1,Treated
2020,36,Cascade,Oregon,36I,4,I,148,68.3333,9,0.260817313,0.739182687,0.240345204,M1,Treated
2020,36,Cascade,Oregon,36I,5,I,148,42.1111,9,0.161504275,0.838495725,0.264462624,M1,Treated
2020,36,Cascade,Oregon,36J,1,J,148,28,9,0.40284247,0.59715753,0.203347753,.,Treated
2020,36,Cascade,Oregon,36J,2,J,148,43.3333,9,0.314587281,0.685412719,0.226706267,.,Treated
2020,36,Cascade,Oregon,36J,3,J,148,34.1111,9,0.575966755,0.424033245,0.153520128,.,Treated
2020,36,Cascade,Oregon,36J,4,J,148,68.5555,9,0.258413706,0.741586294,0.240944998,.,Treated
2020,36,Cascade,Oregon,36J,5,J,148,34.2222,9,0.318584212,0.681415788,0.225675121,.,Treated
2020,36,Cascade,Oregon,36K,1,K,148,32.4444,9,0.308056508,0.691943492,0.228385854,.,Treated
2020,36,Cascade,Oregon,36K,2,K,148,80.2222,9,-0.268892889,1.268892889,0.355813994,.,Treated
2020,36,Cascade,Oregon,36K,3,K,148,51.3333,9,0.361878515,0.638121485,0.214346106,.,Treated
2020,36,Cascade,Oregon,36K,4,K,148,42.4444,9,0.540865645,0.459134355,0.164095283,.,Treated
2020,36,Cascade,Oregon,36K,5,K,148,43.2222,9,0.139380593,0.860619407,0.269657547,.,Treated
2020,36,Cascade,Oregon,36L,1,L,148,46.8888,9,0,1,0.301029996,Non-treated,Non-treated
2020,36,Cascade,Oregon,36L,2,L,148,63.2222,9,0,1,0.301029996,Non-treated,Non-treated
2020,36,Cascade,Oregon,36L,3,L,148,80.4444,9,0,1,0.301029996,Non-treated,Non-treated
2020,36,Cascade,Oregon,36L,4,L,148,92.4444,9,0,1,0.301029996,Non-treated,Non-treated
2020,36,Cascade,Oregon,36L,5,L,148,50.2222,9,0,1,0.301029996,Non-treated,Non-treated
2020,36,Cascade,Oregon,36M,1,M,148,41,9,0.125590759,0.874409241,0.272864417,BM01,Treated
2020,36,Cascade,Oregon,36M,2,M,148,55.4444,9,0.123023242,0.876976758,0.273458895,BM01,Treated
